timestamp,battery_soc,cadence,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,temperature,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
2022-01-12 22:01:56,,0.0,26.5,49.0,95.0,0.0,18.0,67.5,276.21,13.149,2.0,50.3930249,-84.4748217,13.149,7.0,,,,2022,1,12,22,1.49,222.0
2022-01-12 22:01:57,,0.0,26.5,49.0,95.0,0.0,18.0,67.5,289.47,13.022,2.0,50.3931153,-84.4746734,13.022,7.0,,,,2022,1,12,22,1.49,222.0
2022-01-12 22:01:58,,116.0,29.0,58.0,97.0,454.0,6.5,25.0,302.7,13.207,2.0,50.3932061,-84.4745265,13.207,7.0,,,,2022,1,12,22,1.49,222.0
2022-01-12 22:01:59,,121.0,28.0,55.0,94.5,429.0,9.5,32.0,315.91,12.957,2.0,50.3932938,-84.4743763,12.957,7.0,,,,2022,1,12,22,1.49,222.0
2022-01-12 22:02:00,,120.0,25.0,45.0,88.5,338.0,23.0,75.5,328.89,12.99,2.0,50.3933772,-84.4742261,12.99,7.0,,,,2022,1,12,22,1.49,222.0
2022-01-12 22:02:01,,117.0,27.0,49.0,88.5,254.0,29.5,85.5,341.6,12.603,2.0,50.393462,-84.474082,12.603,7.0,,,,2022,1,12,22,1.49,222.0
2022-01-12 22:02:02,,115.0,27.5,51.0,83.0,303.0,24.5,76.0,353.6,11.93,2.0,50.3935413,-84.4739452,11.93,7.0,,,,2022,1,12,22,1.49,222.0
2022-01-12 22:02:03,,112.0,28.0,53.0,83.5,333.0,23.0,75.0,365.42,11.953,2.0,50.3936189,-84.47381,11.953,7.0,,,,2022,1,12,22,1.49,222.0
2022-01-12 22:02:04,,111.0,28.0,56.0,87.0,326.0,26.5,85.5,377.25,11.747,2.0,50.3936963,-84.4736744,11.747,6.0,,,,2022,1,12,22,1.49,222.0
2022-01-12 22:02:05,,109.0,26.5,56.0,84.0,309.0,27.0,89.0,388.45,11.31,2.0,50.3937675,-84.4735441,11.31,6.0,,,,2022,1,12,22,1.49,222.0
2022-01-12 22:02:06,,107.0,25.0,50.0,85.5,327.0,25.0,86.0,399.45,11.086,2.0,50.3938388,-84.4734172,11.086,6.0,,,,2022,1,12,22,1.49,222.0
2022-01-12 22:02:07,,104.0,23.5,48.0,84.0,306.0,24.5,87.0,410.32,10.898,2.0,50.3939071,-84.4732898,10.898,6.0,,,,2022,1,12,22,1.49,222.0
2022-01-12 22:02:08,,103.0,23.5,47.0,83.0,330.0,23.5,86.5,420.9,10.567,2.0,50.3939614,-84.4731554,10.567,6.0,,,,2022,1,12,22,1.49,222.0
2022-01-12 22:02:09,,101.0,23.5,46.0,84.0,345.0,23.0,84.0,431.47,10.493,2.0,50.3940178,-84.473023,10.493,6.0,,,,2022,1,12,22,1.49,222.0
2022-01-12 22:02:10,,100.0,24.0,48.0,88.0,331.0,24.5,87.5,441.71,10.691,2.0,50.3940819,-84.4729027,10.691,6.0,,,,2022,1,12,22,1.49,222.0
2022-01-12 22:02:11,,100.0,21.5,42.0,78.5,325.0,25.5,90.5,452.91,10.757,2.0,50.3941565,-84.4727757,10.757,6.0,,,,2022,1,12,22,1.49,222.0
2022-01-12 22:02:12,,99.0,23.5,46.0,83.0,305.0,25.5,91.0,463.61,10.538,2.0,50.3942249,-84.4726514,10.538,6.0,,,,2022,1,12,22,1.49,222.0
2022-01-12 22:02:13,,99.0,23.5,48.0,85.0,285.0,24.5,88.5,474.02,10.589,2.0,50.3942932,-84.4725323,10.589,6.0,,,,2022,1,12,22,1.49,222.0
2022-01-12 22:02:14,,98.0,23.0,49.0,84.5,297.0,23.5,85.0,484.81,10.495,2.0,50.3943641,-84.472409,10.495,6.0,,,,2022,1,12,22,1.49,222.0
2022-01-12 22:02:15,,98.0,25.5,52.0,93.0,292.0,22.0,84.0,495.2,10.447,2.0,50.3944329,-84.4722908,10.447,6.0,,,,2022,1,12,22,1.49,222.0
2022-01-12 22:02:16,,97.0,23.0,52.0,81.5,294.0,25.0,86.0,505.66,10.466,2.0,50.3945012,-84.4721706,10.466,6.0,,,,2022,1,12,22,1.49,222.0
2022-01-12 22:02:17,,96.0,20.0,55.0,82.0,292.0,25.0,84.5,516.09,10.31,2.0,50.3945711,-84.4720528,10.31,6.0,,,,2022,1,12,22,1.49,222.0
2022-01-12 22:02:18,,95.0,20.5,52.0,84.5,336.0,24.5,82.5,526.08,10.047,2.0,50.3946379,-84.4719398,10.047,6.0,,,,2022,1,12,22,1.49,222.0
2022-01-12 22:02:19,,93.0,24.5,45.0,87.0,318.0,24.5,80.0,535.88,9.445,2.0,50.3947081,-84.4718344,9.445,6.0,,,,2022,1,12,22,1.49,222.0
2022-01-12 22:02:20,,91.0,26.5,50.0,89.5,335.0,24.5,89.0,544.97,9.006,2.0,50.3947775,-84.4717419,9.006,6.0,,,,2022,1,12,22,1.49,222.0
2022-01-12 22:02:21,,89.0,27.0,52.0,94.0,158.0,27.0,92.5,554.02,8.952,2.0,50.3948498,-84.4716546,8.952,6.0,,,,2022,1,12,22,1.49,222.0
2022-01-12 22:02:22,,68.0,30.5,60.0,95.5,111.0,29.0,92.5,562.65,8.391,2.0,50.3949237,-84.4715796,8.391,6.0,,,,2022,1,12,22,1.49,222.0
2022-01-12 22:02:23,,52.0,32.0,65.0,91.5,222.0,19.0,93.5,570.76,7.979,2.0,50.3950038,-84.4715348,7.979,6.0,,,,2022,1,12,22,1.49,222.0
2022-01-12 22:02:24,,80.0,26.5,54.0,88.5,229.0,1.5,98.5,579.3,8.299,2.0,50.395095,-84.4715251,8.299,6.0,,,,2022,1,12,22,1.49,222.0
2022-01-12 22:02:25,,80.0,27.0,51.0,89.5,146.0,10.5,91.0,587.18,7.599,2.0,50.3951788,-84.4715418,7.599,6.0,,,,2022,1,12,22,1.49,222.0
2022-01-12 22:02:26,,80.0,27.5,48.0,90.0,63.0,19.5,83.0,594.16,6.84,2.0,50.3952505,-84.4715708,6.84,6.0,,,,2022,1,12,22,1.49,222.0
2022-01-12 22:02:27,,28.0,25.5,49.0,82.5,46.0,25.0,79.0,600.12,5.771,2.0,50.3953135,-84.4715849,5.771,6.0,,,,2022,1,12,22,1.49,222.0
2022-01-12 22:02:28,,57.0,13.0,66.0,45.5,162.0,22.0,75.0,605.94,5.962,2.0,50.3953755,-84.4715754,5.962,6.0,,,,2022,1,12,22,1.49,222.0
2022-01-12 22:02:29,,58.0,19.5,63.0,74.0,308.0,8.5,28.5,611.97,6.117,2.0,50.3954368,-84.4715478,6.117,6.0,,,,2022,1,12,22,1.49,222.0
2022-01-12 22:02:30,,60.0,23.5,58.0,86.5,458.0,29.0,83.5,618.82,6.818,2.0,50.3954986,-84.4714945,6.818,5.0,,,,2022,1,12,22,1.49,222.0
2022-01-12 22:02:31,,70.0,24.5,55.0,93.0,610.0,27.5,87.5,626.11,7.269,2.0,50.3955579,-84.4714257,7.269,5.0,,,,2022,1,12,22,1.49,222.0
2022-01-12 22:02:32,,75.0,26.5,51.0,98.5,666.0,24.5,93.0,633.9,7.948,2.0,50.3956138,-84.4713419,7.948,5.0,66.39999999999998,66.39999999999998,,2022,1,12,22,1.49,222.0
2022-01-12 22:02:33,,80.0,28.0,50.0,99.5,646.0,25.0,99.0,641.98,8.328,2.0,50.3956709,-84.4712541,8.328,5.0,66.39999999999998,66.39999999999998,0.0,2022,1,12,22,1.49,222.0
2022-01-12 22:02:34,,84.0,27.0,50.0,96.5,526.0,26.5,99.0,650.57,8.5,2.0,50.395726,-84.4711545,8.5,5.0,66.60000000000002,66.60000000000002,0.0,2022,1,12,22,1.49,222.0
2022-01-12 22:02:35,,87.0,21.5,43.0,80.5,212.0,26.0,98.5,659.17,8.314,3.0,50.3957752,-84.4710493,8.314,5.0,66.79999999999995,66.79999999999995,0.0,2022,1,12,22,1.49,222.0
2022-01-12 22:02:36,,87.0,19.0,36.0,69.5,127.0,24.0,95.5,667.03,7.641,3.0,50.3958157,-84.4709496,7.641,5.0,67.0,67.0,0.0,2022,1,12,22,1.49,222.0
2022-01-12 22:02:37,,86.0,17.0,28.0,59.0,60.0,22.0,92.0,672.22,4.844,3.0,50.3958368,-84.4708803,4.844,5.0,67.20000000000005,67.20000000000005,0.0,2022,1,12,22,1.49,222.0
2022-01-12 22:02:38,,83.0,15.5,25.0,50.0,5.0,20.5,88.5,675.21,2.559,3.0,50.3958481,-84.4708398,2.559,5.0,67.39999999999998,67.39999999999998,1.13,2022,1,12,22,1.49,222.0
2022-01-12 22:02:39,,66.0,14.0,40.0,49.0,3.0,20.0,81.5,676.94,1.416,3.0,50.3958518,-84.4708153,1.416,5.0,67.60000000000002,67.60000000000002,2.77,2022,1,12,22,1.49,222.0
2022-01-12 22:02:49,,0.0,0.0,30.0,78.5,0.0,10.5,43.0,677.71,1.111,2.0,50.3958655,-84.4707592,1.111,5.0,68.20000000000005,68.20000000000005,0.0,2022,1,12,22,1.49,222.0
2022-01-12 22:02:50,,0.0,0.0,18.0,84.0,0.0,10.5,43.0,680.97,2.509,2.0,50.3958875,-84.4707227,2.509,5.0,68.20000000000005,68.20000000000005,0.0,2022,1,12,22,1.49,222.0
2022-01-12 22:02:51,,0.0,0.0,7.0,89.5,0.0,10.5,43.0,684.26,4.026,2.0,50.3959171,-84.4706976,4.026,5.0,68.20000000000005,68.20000000000005,0.0,2022,1,12,22,1.49,222.0
2022-01-12 22:02:52,,10.0,10.0,27.0,94.5,384.0,7.0,27.5,688.5,4.491,2.0,50.3959618,-84.4706874,4.491,5.0,68.20000000000005,68.20000000000005,0.0,2022,1,12,22,1.49,222.0
2022-01-12 22:02:53,,32.0,28.0,72.0,99.0,541.0,0.0,0.0,693.78,5.588,2.0,50.396018,-84.4706968,5.588,5.0,68.39999999999998,68.39999999999998,0.0,2022,1,12,22,1.49,222.0
2022-01-12 22:02:54,,50.0,28.0,60.0,99.0,605.0,0.0,0.0,699.72,5.989,2.0,50.3960789,-84.4707225,5.989,5.0,68.39999999999998,68.39999999999998,0.0,2022,1,12,22,1.49,222.0
2022-01-12 22:02:55,,62.0,25.5,52.0,99.5,584.0,26.0,75.0,705.66,6.057,2.0,50.3961392,-84.4707503,6.057,5.0,68.39999999999998,68.39999999999998,0.0,2022,1,12,22,1.49,222.0
2022-01-12 22:02:56,,77.0,25.0,50.0,99.5,666.0,33.5,98.5,712.38,6.465,2.0,50.3962046,-84.4707913,6.465,5.0,68.60000000000002,68.60000000000002,0.0,2022,1,12,22,1.49,222.0
2022-01-12 22:02:57,,82.0,24.0,52.0,98.5,702.0,28.0,99.5,718.49,6.014,3.0,50.3962637,-84.4708298,6.014,5.0,68.60000000000002,68.60000000000002,0.55,2022,1,12,22,1.49,222.0
2022-01-12 22:02:58,,90.0,24.5,51.0,97.0,580.0,26.0,98.5,726.05,7.333,3.0,50.3963374,-84.4708757,7.333,5.0,68.60000000000002,68.60000000000002,1.12,2022,1,12,22,1.49,222.0
2022-01-12 22:02:59,,98.0,25.5,39.0,85.0,381.0,27.0,99.5,733.99,7.73,3.0,50.3964146,-84.4709246,7.73,5.0,68.60000000000002,68.60000000000002,0.66,2022,1,12,22,1.49,222.0
2022-01-12 22:03:00,,95.0,28.0,53.0,95.0,447.0,26.0,96.5,742.28,8.175,3.0,50.3964974,-84.4709684,8.175,5.0,68.60000000000002,68.60000000000002,0.1,2022,1,12,22,1.49,222.0
2022-01-12 22:03:01,,92.0,27.5,52.0,96.5,416.0,28.5,98.0,750.86,8.242,3.0,50.3965847,-84.4710085,8.242,5.0,68.60000000000002,68.60000000000002,0.0,2022,1,12,22,1.49,222.0
2022-01-12 22:03:02,,91.0,26.5,43.0,95.0,345.0,30.5,100.0,759.84,8.716,3.0,50.3966749,-84.4710545,8.716,5.0,68.60000000000002,68.60000000000002,0.0,2022,1,12,22,1.49,222.0
2022-01-12 22:03:03,,92.0,26.5,37.0,95.0,276.0,30.5,100.0,769.29,9.072,3.0,50.39677,-84.471102,9.072,5.0,68.60000000000002,68.60000000000002,0.0,2022,1,12,22,1.49,222.0
2022-01-12 22:03:04,,91.0,26.0,37.0,90.5,237.0,27.0,89.5,778.48,9.099,3.0,50.3968626,-84.4711477,9.099,5.0,68.60000000000002,68.60000000000002,0.0,2022,1,12,22,1.49,222.0
2022-01-12 22:03:05,,89.0,27.5,37.0,89.5,267.0,25.5,85.5,787.88,9.128,3.0,50.3969561,-84.4711991,9.128,5.0,68.79999999999995,68.79999999999995,0.23,2022,1,12,22,1.49,222.0
2022-01-12 22:03:06,,87.0,28.0,40.0,91.0,351.0,25.5,86.0,796.08,8.36,3.0,50.3970387,-84.4712402,8.36,5.0,69.0,69.0,0.7,2022,1,12,22,1.49,222.0
2022-01-12 22:03:07,,87.0,27.5,47.0,94.0,337.0,25.5,86.5,804.02,7.944,3.0,50.3971192,-84.4712779,7.944,5.0,69.20000000000005,69.20000000000005,0.98,2022,1,12,22,1.49,222.0
2022-01-12 22:03:08,,87.0,26.0,45.0,91.0,328.0,27.5,96.0,811.85,7.74,3.0,50.3971966,-84.471322,7.74,4.0,69.20000000000005,69.20000000000005,1.3,2022,1,12,22,1.49,222.0
2022-01-12 22:03:09,,87.0,26.5,47.0,91.5,321.0,28.0,94.0,820.02,7.174,4.0,50.3972771,-84.4713683,7.174,4.0,69.39999999999998,69.39999999999998,1.54,2022,1,12,22,1.49,222.0
2022-01-12 22:03:10,,86.0,27.0,48.0,92.5,319.0,28.0,94.0,840.21,7.652,7.0,50.3974878,-84.4714363,7.652,4.0,69.60000000000002,69.60000000000002,1.53,2022,1,12,22,1.49,222.0
2022-01-12 22:03:11,,86.0,28.0,49.0,94.5,322.0,27.5,93.5,849.46,7.972,6.0,50.3975801,-84.4714859,7.972,4.0,69.60000000000002,69.60000000000002,1.35,2022,1,12,22,1.49,222.0
2022-01-12 22:03:12,,86.0,29.5,49.0,96.0,309.0,28.0,94.5,858.1,8.288,6.0,50.3976646,-84.4715375,8.288,4.0,69.60000000000002,69.60000000000002,1.1,2022,1,12,22,1.49,222.0
2022-01-12 22:03:13,,85.0,29.5,51.0,94.0,303.0,28.5,96.5,865.09,8.418,5.0,50.3977312,-84.4715843,8.418,4.0,69.60000000000002,69.60000000000002,0.89,2022,1,12,22,1.49,222.0
2022-01-12 22:03:14,,85.0,28.5,52.0,95.0,314.0,27.5,93.0,871.49,8.288,5.0,50.3977929,-84.4716247,8.288,4.0,69.60000000000002,69.60000000000002,0.74,2022,1,12,22,1.49,222.0
2022-01-12 22:03:15,,85.0,28.5,49.0,94.5,292.0,26.5,95.0,879.27,8.204,5.0,50.3978704,-84.4716668,8.204,4.0,69.79999999999995,69.79999999999995,0.44,2022,1,12,22,1.49,222.0
2022-01-12 22:03:16,,85.0,29.0,47.0,94.5,319.0,26.0,96.0,887.31,8.208,4.0,50.3979492,-84.4717144,8.208,4.0,70.0,70.0,0.4,2022,1,12,22,1.49,222.0
2022-01-12 22:03:17,,86.0,30.0,48.0,95.5,318.0,26.0,96.0,894.53,8.172,4.0,50.3980187,-84.4717607,8.172,4.0,70.20000000000005,70.20000000000005,0.99,2022,1,12,22,1.49,222.0
2022-01-12 22:03:18,,86.0,33.0,51.0,98.5,269.0,29.5,96.5,902.23,8.178,4.0,50.3980902,-84.4718165,8.178,4.0,70.39999999999998,70.39999999999998,1.54,2022,1,12,22,1.49,222.0
2022-01-12 22:03:19,,86.0,33.0,53.0,95.5,295.0,29.0,97.0,910.17,8.198,4.0,50.3981633,-84.4718758,8.198,4.0,70.60000000000002,70.60000000000002,1.85,2022,1,12,22,1.49,222.0
2022-01-12 22:03:20,,86.0,32.0,53.0,95.0,303.0,28.5,96.0,918.0,8.19,4.0,50.3982356,-84.4719338,8.19,4.0,70.60000000000002,70.60000000000002,2.02,2022,1,12,22,1.49,222.0
2022-01-12 22:03:21,,85.0,30.0,51.0,96.0,330.0,27.5,93.0,925.73,8.292,4.0,50.3983073,-84.4719899,8.292,4.0,70.79999999999995,70.79999999999995,2.03,2022,1,12,22,1.49,222.0
2022-01-12 22:03:22,,85.0,30.5,50.0,95.5,348.0,27.0,93.5,934.43,8.26,4.0,50.3983871,-84.4720554,8.26,4.0,70.79999999999995,70.79999999999995,1.81,2022,1,12,22,1.49,222.0
2022-01-12 22:03:23,,86.0,28.5,46.0,95.5,354.0,26.0,97.0,942.79,8.166,4.0,50.3984648,-84.4721158,8.166,4.0,70.79999999999995,70.79999999999995,1.48,2022,1,12,22,1.49,222.0
2022-01-12 22:03:24,,86.0,28.0,46.0,94.5,305.0,27.0,95.5,951.14,8.144,4.0,50.3985404,-84.4721807,8.144,4.0,71.0,71.0,1.35,2022,1,12,22,1.49,222.0
2022-01-12 22:03:25,,86.0,27.0,47.0,90.5,287.0,27.5,94.5,959.36,8.138,4.0,50.3986176,-84.4722385,8.138,4.0,71.0,71.0,1.23,2022,1,12,22,1.49,222.0
2022-01-12 22:03:26,,87.0,26.0,47.0,87.0,268.0,27.5,94.0,967.87,8.295,3.0,50.3986958,-84.472302,8.295,4.0,70.79999999999995,70.79999999999995,0.6,2022,1,12,22,1.49,222.0
2022-01-12 22:03:27,,87.0,25.5,46.0,84.0,236.0,27.0,92.5,976.99,8.564,3.0,50.398782,-84.4723648,8.564,4.0,70.79999999999995,70.79999999999995,0.08,2022,1,12,22,1.49,222.0
2022-01-12 22:03:28,,88.0,25.0,48.0,79.0,198.0,25.5,85.5,985.52,8.256,3.0,50.3988618,-84.4724253,8.256,4.0,70.79999999999995,70.79999999999995,0.0,2022,1,12,22,1.49,222.0
2022-01-12 22:03:29,,90.0,21.5,44.0,69.5,112.0,19.0,82.5,995.48,8.827,3.0,50.3989525,-84.4725016,8.827,4.0,70.79999999999995,70.79999999999995,0.0,2022,1,12,22,1.49,222.0
2022-01-12 22:03:30,,71.0,25.0,33.0,78.5,48.0,14.0,60.0,1004.81,8.054,3.0,50.3990379,-84.4725721,8.054,4.0,70.60000000000002,70.60000000000002,0.0,2022,1,12,22,1.49,222.0
2022-01-12 22:03:31,,50.0,29.0,29.0,87.0,10.0,10.5,37.5,1011.62,5.978,3.0,50.399098,-84.4726282,5.978,4.0,70.39999999999998,70.39999999999998,0.0,2022,1,12,22,1.49,222.0
2022-01-12 22:03:32,,45.0,23.0,49.0,70.5,8.0,10.5,37.5,1016.19,3.787,3.0,50.3991389,-84.4726646,3.787,4.0,70.20000000000005,70.20000000000005,-0.37,2022,1,12,22,1.49,222.0
2022-01-12 22:03:33,,41.0,17.0,69.0,54.0,7.0,10.5,37.5,1019.36,2.332,3.0,50.3991699,-84.4726835,2.332,4.0,70.0,70.0,-1.01,2022,1,12,22,1.49,222.0
2022-01-12 22:03:34,,36.0,11.0,90.0,37.5,6.0,10.5,37.5,1021.21,2.326,3.0,50.3991894,-84.472689,2.326,4.0,70.0,70.0,-1.75,2022,1,12,22,1.49,222.0
2022-01-12 22:03:35,,32.0,12.5,100.0,37.5,40.0,9.0,41.5,1022.69,1.682,3.0,50.3992052,-84.4726884,1.682,4.0,69.79999999999995,69.79999999999995,-2.82,2022,1,12,22,1.49,222.0
2022-01-12 22:03:36,,27.0,22.0,100.0,55.0,110.0,5.5,49.0,1023.99,1.4,3.0,50.3992163,-84.4726789,1.4,4.0,69.60000000000002,69.60000000000002,-3.66,2022,1,12,22,1.49,222.0
2022-01-12 22:03:37,,22.0,31.5,100.0,72.0,180.0,1.5,57.0,1026.5,2.226,3.0,50.3992182,-84.4726426,2.226,4.0,69.79999999999995,69.79999999999995,-3.85,2022,1,12,22,1.49,222.0
2022-01-12 22:03:38,,23.0,34.5,91.0,85.0,256.0,5.5,64.5,1029.49,2.811,3.0,50.399218,-84.4725994,2.811,4.0,69.79999999999995,69.79999999999995,-3.93,2022,1,12,22,1.49,222.0
2022-01-12 22:03:39,,31.0,31.5,73.0,94.5,338.0,16.5,72.0,1033.13,3.468,3.0,50.3992162,-84.4725469,3.468,4.0,69.79999999999995,69.79999999999995,-3.67,2022,1,12,22,1.49,222.0
2022-01-12 22:03:40,,40.0,30.5,59.0,99.0,387.0,27.0,85.5,1037.08,3.771,3.0,50.3992162,-84.4724899,3.771,4.0,70.0,70.0,-1.91,2022,1,12,22,1.49,222.0
2022-01-12 22:03:41,,50.0,31.5,51.0,98.5,353.0,34.0,99.5,1040.77,3.709,3.0,50.3992167,-84.4724365,3.709,4.0,70.20000000000005,70.20000000000005,-0.27,2022,1,12,22,1.49,222.0
2022-01-12 22:03:42,,53.0,31.5,53.0,99.0,335.0,35.0,99.5,1044.21,3.509,3.0,50.3992224,-84.4723875,3.509,4.0,70.39999999999998,70.39999999999998,0.74,2022,1,12,22,1.49,222.0
2022-01-12 22:03:43,,53.0,31.0,55.0,99.5,372.0,36.0,100.0,1047.57,3.403,3.0,50.3992263,-84.4723391,3.403,4.0,70.60000000000002,70.60000000000002,2.42,2022,1,12,22,1.49,222.0
2022-01-12 22:03:44,,57.0,31.0,51.0,100.0,397.0,36.5,100.0,1051.25,3.614,3.0,50.399228,-84.472286,3.614,4.0,71.0,71.0,3.92,2022,1,12,22,1.49,222.0
2022-01-12 22:03:45,,67.0,31.0,48.0,100.0,462.0,37.0,100.0,1056.19,4.614,3.0,50.3992254,-84.4722147,4.614,4.0,71.20000000000005,71.20000000000005,4.81,2022,1,12,22,1.49,222.0
2022-01-12 22:03:46,,72.0,30.0,45.0,99.0,453.0,31.0,100.0,1062.57,5.909,3.0,50.3992149,-84.4721236,5.909,4.0,71.39999999999998,71.39999999999998,5.34,2022,1,12,22,1.49,222.0
2022-01-12 22:03:47,,76.0,33.5,45.0,100.0,425.0,31.0,100.0,1068.4,5.85,3.0,50.3991995,-84.4720419,5.85,4.0,71.60000000000002,71.60000000000002,5.87,2022,1,12,22,1.49,222.0
2022-01-12 22:03:48,,80.0,27.5,46.0,94.5,338.0,29.0,99.5,1074.47,6.016,3.0,50.3991916,-84.4719554,6.016,4.0,72.0,72.0,6.09,2022,1,12,22,1.49,222.0
2022-01-12 22:03:49,,88.0,25.0,46.0,91.0,221.0,27.0,96.0,1081.36,6.668,3.0,50.3992087,-84.4718587,6.668,4.0,72.20000000000005,72.20000000000005,5.67,2022,1,12,22,1.49,222.0
2022-01-12 22:03:50,,90.0,23.0,47.0,87.0,221.0,24.0,89.5,1088.3,6.877,3.0,50.3992413,-84.4717686,6.877,4.0,72.20000000000005,72.20000000000005,4.63,2022,1,12,22,1.49,222.0
2022-01-12 22:03:51,,91.0,23.5,60.0,87.5,263.0,22.5,76.5,1094.77,6.566,3.0,50.3992841,-84.471695,6.566,4.0,72.20000000000005,72.20000000000005,3.51,2022,1,12,22,1.49,222.0
2022-01-12 22:03:52,,93.0,23.5,51.0,87.5,188.0,22.5,76.5,1101.57,6.751,3.0,50.3993357,-84.4716254,6.751,4.0,72.20000000000005,72.20000000000005,2.75,2022,1,12,22,1.49,222.0
2022-01-12 22:03:53,,93.0,22.5,41.0,85.5,218.0,25.5,83.0,1108.44,6.867,3.0,50.3993876,-84.4715548,6.867,4.0,72.39999999999998,72.39999999999998,2.02,2022,1,12,22,1.49,222.0
2022-01-12 22:03:54,,87.0,21.0,37.0,84.5,234.0,26.5,85.0,1115.68,7.291,3.0,50.3994479,-84.4714888,7.291,4.0,72.20000000000005,72.20000000000005,1.3,2022,1,12,22,1.49,222.0
