timestamp,battery_soc,temperature,cadence,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
2023-06-18 02:26:17,,12.0,82.0,27.0,50.0,95.0,295.0,28.0,96.5,712.83,4.546,3.0,50.3887548,-84.5657113,4.546,3.0,3.0,6.96,2023,6,18,2,3.05,139.0
2023-06-18 02:26:18,,12.0,82.0,26.0,51.0,93.5,283.0,27.5,95.5,718.26,4.62,4.0,50.3886984,-84.5656985,4.62,3.3999999999999773,3.3999999999999773,7.26,2023,6,18,2,3.05,139.0
2023-06-18 02:26:19,,12.0,83.0,25.0,51.0,92.5,271.0,27.5,95.0,723.88,4.578,6.0,50.3886434,-84.565684,4.578,3.6000000000000227,3.6000000000000227,6.85,2023,6,18,2,3.05,139.0
2023-06-18 02:26:20,,12.0,86.0,24.0,52.0,91.5,226.0,27.0,94.5,728.01,4.461,5.0,50.3886118,-84.5656422,4.461,3.8000000000000114,3.8000000000000114,6.23,2023,6,18,2,3.05,139.0
2023-06-18 02:26:21,,12.0,86.0,24.0,52.0,90.0,222.0,26.5,93.5,732.38,4.379,5.0,50.3885754,-84.5656028,4.379,4.0,4.0,5.71,2023,6,18,2,3.05,139.0
2023-06-18 02:26:22,,12.0,86.0,23.5,51.0,84.0,213.0,25.5,89.5,737.19,4.458,4.0,50.3885302,-84.5655694,4.458,4.199999999999989,4.199999999999989,5.49,2023,6,18,2,3.05,139.0
2023-06-18 02:26:23,,12.0,87.0,22.5,48.0,78.5,200.0,24.5,85.0,742.02,4.841,4.0,50.3884819,-84.5655442,4.841,4.399999999999977,4.399999999999977,5.14,2023,6,18,2,3.05,139.0
2023-06-18 02:26:24,,12.0,89.0,20.5,44.0,72.0,187.0,22.5,79.0,746.98,5.118,4.0,50.3884317,-84.5655203,5.118,4.600000000000023,4.600000000000023,4.39,2023,6,18,2,3.05,139.0
2023-06-18 02:26:25,,12.0,90.0,21.5,54.0,75.5,195.0,20.5,75.0,751.76,5.029,4.0,50.3883834,-84.5654966,5.029,4.600000000000023,4.600000000000023,3.75,2023,6,18,2,3.05,139.0
2023-06-18 02:26:26,,12.0,91.0,23.5,59.0,78.0,176.0,19.5,71.5,756.75,5.132,4.0,50.3883329,-84.5654727,5.132,4.800000000000011,4.800000000000011,3.32,2023,6,18,2,3.05,139.0
2023-06-18 02:26:27,,12.0,83.0,23.0,60.0,80.5,160.0,23.0,82.5,762.1,5.49,4.0,50.3882798,-84.5654434,5.49,4.800000000000011,4.800000000000011,2.71,2023,6,18,2,3.05,139.0
2023-06-18 02:26:28,,12.0,80.0,23.5,60.0,84.5,205.0,23.5,85.5,767.8,5.873,4.0,50.3882249,-84.5654069,5.873,4.800000000000011,4.800000000000011,2.11,2023,6,18,2,3.05,139.0
2023-06-18 02:26:29,,12.0,80.0,24.5,54.0,89.5,182.0,24.0,86.5,773.67,6.075,4.0,50.3881671,-84.5653735,6.075,4.800000000000011,4.800000000000011,1.76,2023,6,18,2,3.05,139.0
2023-06-18 02:26:30,,12.0,83.0,24.0,48.0,86.0,164.0,23.5,84.0,780.1,6.402,4.0,50.3881018,-84.565343,6.402,4.800000000000011,4.800000000000011,1.3,2023,6,18,2,3.05,139.0
2023-06-18 02:26:31,,12.0,84.0,22.5,48.0,74.5,155.0,21.0,75.0,786.78,6.701,4.0,50.3880337,-84.5653125,6.701,4.800000000000011,4.800000000000011,0.45,2023,6,18,2,3.05,139.0
2023-06-18 02:26:32,,12.0,84.0,21.5,54.0,76.0,184.0,17.5,70.5,793.7,7.016,3.0,50.3879635,-84.56528,7.016,4.600000000000023,4.600000000000023,-0.08,2023,6,18,2,3.05,139.0
2023-06-18 02:26:33,,12.0,83.0,20.0,55.0,74.0,163.0,20.5,77.0,801.04,7.215,3.0,50.3878892,-84.5652448,7.215,4.399999999999977,4.399999999999977,-0.63,2023,6,18,2,3.05,139.0
2023-06-18 02:26:34,,12.0,86.0,18.5,53.0,70.5,155.0,24.0,83.5,808.63,7.222,3.0,50.3878126,-84.565207,7.222,4.399999999999977,4.399999999999977,-1.31,2023,6,18,2,3.05,139.0
2023-06-18 02:26:35,,12.0,88.0,17.5,51.0,66.5,146.0,23.0,80.5,815.83,7.139,3.0,50.3877418,-84.5651653,7.139,4.199999999999989,4.199999999999989,-1.63,2023,6,18,2,3.05,139.0
2023-06-18 02:26:36,,12.0,89.0,15.5,49.0,55.5,130.0,20.5,72.0,823.12,7.154,3.0,50.387673,-84.5651153,7.154,4.0,4.0,-1.65,2023,6,18,2,3.05,139.0
2023-06-18 02:26:37,,12.0,90.0,16.0,51.0,57.0,140.0,20.0,68.5,830.43,7.26,3.0,50.3876072,-84.565058,7.26,4.0,4.0,-1.6,2023,6,18,2,3.05,139.0
2023-06-18 02:26:38,,12.0,90.0,17.0,52.0,59.0,149.0,19.0,65.5,837.72,7.422,3.0,50.3875461,-84.5649923,7.422,3.8000000000000114,3.8000000000000114,-1.64,2023,6,18,2,3.05,139.0
2023-06-18 02:26:39,,12.0,90.0,17.5,54.0,60.5,159.0,18.5,62.0,844.95,7.322,3.0,50.3874889,-84.5649216,7.322,3.6000000000000227,3.6000000000000227,-1.61,2023,6,18,2,3.05,139.0
2023-06-18 02:26:40,,12.0,91.0,19.0,55.0,62.5,166.0,19.0,63.0,852.1,7.263,3.0,50.3874336,-84.5648499,7.263,3.6000000000000227,3.6000000000000227,-1.61,2023,6,18,2,3.05,139.0
2023-06-18 02:26:41,,12.0,93.0,21.5,55.0,64.5,165.0,21.0,73.0,859.49,7.409,3.0,50.3873776,-84.5647741,7.409,3.6000000000000227,3.6000000000000227,-1.68,2023,6,18,2,3.05,139.0
2023-06-18 02:26:42,,12.0,83.0,25.0,55.0,80.5,194.0,21.5,74.5,867.24,7.396,3.0,50.3873207,-84.5646925,7.396,3.3999999999999773,3.3999999999999773,-1.6,2023,6,18,2,3.05,139.0
2023-06-18 02:26:43,,12.0,73.0,27.5,55.0,93.0,241.0,21.5,74.5,875.02,7.606,3.0,50.3872638,-84.5646101,7.606,3.3999999999999773,3.3999999999999773,-1.35,2023,6,18,2,3.05,139.0
2023-06-18 02:26:44,,12.0,80.0,27.5,55.0,93.0,243.0,21.5,74.5,882.89,7.736,3.0,50.3872074,-84.5645252,7.736,3.3999999999999773,3.3999999999999773,-1.17,2023,6,18,2,3.05,139.0
2023-06-18 02:26:45,,12.0,81.0,27.5,58.0,93.0,243.0,21.5,74.5,890.92,7.807,3.0,50.3871509,-84.5644376,7.807,3.1999999999999886,3.1999999999999886,-1.01,2023,6,18,2,3.05,139.0
2023-06-18 02:26:46,,12.0,78.0,27.5,56.0,93.0,236.0,21.5,74.5,898.98,7.926,3.0,50.3870968,-84.5643467,7.926,3.1999999999999886,3.1999999999999886,-0.83,2023,6,18,2,3.05,139.0
2023-06-18 02:26:47,,12.0,77.0,26.5,51.0,89.0,216.0,23.0,81.5,907.1,7.993,3.0,50.3870478,-84.56425,7.993,3.1999999999999886,3.1999999999999886,-0.37,2023,6,18,2,3.05,139.0
